0.00000000000000000000	1.00000000000000000000	0.00000000000000000000	1.00000000000000000000	0.00000000000000000000	0.00000000000000000000	nan	0.00000000000000000000	0.00000000000000000000
0.00500000000000000010	1.00000000000157829305	0.00000024999999999961	0.99999975000000052017	0.00000000000156250000	0.00000000000000000000	nan	0.00000000000000000000	0.00000000000000000000
0.01000000000000000021	1.00000000000157918123	0.00000099997475036613	0.99999900002524955145	0.00000000002499880054	0.00000000000000000000	0.00000000000000000000	0.00000000000000015625	0.00000000000000000078
0.01499999999999999944	1.00000000000157873714	0.00000224984850641371	0.99999775015149372503	0.00000000012654945450	0.00000000000000000000	0.02777971842420129053	0.00000000000000140616	0.00000000000000000781
0.02000000000000000042	1.00000000000157851510	0.00000399949503917280	0.99999600050496106896	0.00000000039993348655	0.00000000000000000001	0.05575236742391660033	0.00000000000000562432	0.00000000000000003593
0.02500000000000000139	1.00000000000157851510	0.00000624873765138749	0.99999375126234879563	0.00000000097633027470	0.00000000000000000008	0.07290582836185614812	0.00000000000001562207	0.00000000000000011404
0.02999999999999999889	1.00000000000157651669	0.00000899734919865866	0.99999100265080120842	0.00000000202435668851	0.00000000000000000037	0.08346497351408613263	0.00000000000003514699	0.00000000000000028978
0.03500000000000000333	1.00000000000157585056	0.00001224505211573002	0.99998775494788416651	0.00000000375003948686	0.00000000000000000134	0.09028350111027344527	0.00000000000006888227	0.00000000000000063419
0.04000000000000000083	1.00000000000157429625	0.00001599151844791406	0.99998400848155222231	0.00000000639678297888	0.00000000000000000405	0.09490092310028920564	0.00000000000012244592	0.00000000000000124642
0.04499999999999999833	1.00000000000157340807	0.00002023636988765417	0.99997976363011253920	0.00000001024533195201	0.00000000000000001063	0.09815852121540719066	0.00000000000020238989	0.00000000000000225837
0.05000000000000000278	1.00000000000157185376	0.00002497917781621845	0.99997502082218392427	0.00000001561372987180	0.00000000000000002513	0.10053718556800936290	0.00000000000031619908	0.00000000000000383936
0.05500000000000000028	1.00000000000156963331	0.00003021946335052070	0.99996978053664975494	0.00000002285727235852	0.00000000000000005455	0.10232500871144434296	0.00000000000047229021	0.00000000000000620082
0.05999999999999999778	1.00000000000156741287	0.00003595669739506300	0.99996404330260479920	0.00000003236845594607	0.00000000000000011047	0.10370210109959850098	0.00000000000068001054	0.00000000000000960087
0.06500000000000000222	1.00000000000156541446	0.00004219030069899426	0.99995780969930081472	0.00000004457692212937	0.00000000000000021115	0.10478535782617307004	0.00000000000094963652	0.00000000000001434905
0.07000000000000000666	1.00000000000156252788	0.00004891964391827810	0.99995108035608171182	0.00000005994939670675	0.00000000000000038426	0.10565315742026368251	0.00000000000129237231	0.00000000000002081091
0.07499999999999999722	1.00000000000156030744	0.00005614404768296349	0.99994385595231694008	0.00000007898962442449	0.00000000000000067046	0.10635956544925675993	0.00000000000172034814	0.00000000000002941265
0.08000000000000000167	1.00000000000155697677	0.00006386278266955008	0.99993613721733043409	0.00000010223829893105	0.00000000000000112788	0.10694281410799309773	0.00000000000224661859	0.00000000000004064575
0.08500000000000000611	1.00000000000155342406	0.00007207506967844093	0.99992792493032145451	0.00000013027298804926	0.00000000000000183760	0.10743053654054213197	0.00000000000288516077	0.00000000000005507155
0.08999999999999999667	1.00000000000155075952	0.00008078007971647405	0.99991921992028365285	0.00000016370805437484	0.00000000000000291044	0.10784309550641971165	0.00000000000365087228	0.00000000000007332591
0.09500000000000000111	1.00000000000154631863	0.00008997693408452270	0.99991002306591525439	0.00000020319457121062	0.00000000000000449506	0.10819575714043228043	0.00000000000455956917	0.00000000000009612376
0.10000000000000000555	1.00000000000154232183	0.00009966470447015676	0.99990033529552968528	0.00000024942023384595	0.00000000000000678765	0.10850014465636423355	0.00000000000562798371	0.00000000000012426368
0.10499999999999999611	1.00000000000153832502	0.00010984241304535315	0.99989015758695476421	0.00000030310926619147	0.00000000000001004337	0.10876523150487427127	0.00000000000687376206	0.00000000000015863249
0.11000000000000000056	1.00000000000153388413	0.00012050903257518712	0.99987949096742456678	0.00000036502219197991	0.00000000000001458967	0.11562664267204851576	0.00000000000844079383	0.00000000000020083646
0.11500000000000000500	1.00000000000152722279	0.00013166348653316452	0.99986833651346618268	0.00000043595581438542	0.00000000000002084180	0.12733166667613843304	0.00000000001038697394	0.00000000000025277133
0.11999999999999999556	1.00000000000152100554	0.00014330464921669898	0.99985669535078292025	0.00000051674310343946	0.00000000000002932069	0.14249551033941851297	0.00000000001277712776	0.00000000000031665696
0.12500000000000000000	1.00000000000151589852	0.00015543134586758794	0.99984456865413262605	0.00000060825307885958	0.00000000000004067333	0.15995894680469185944	0.00000000001568300178	0.00000000000039507197
0.13000000000000000444	1.00000000000150990331	0.00016804235279747150	0.99983195764720267373	0.00000071139068830536	0.00000000000005569603	0.17875152037560840257	0.00000000001918325274	0.00000000000049098824
0.13500000000000000888	1.00000000000150324198	0.00018113639751826473	0.99981886360248151124	0.00000082709668107579	0.00000000000007536075	0.19808540171296845633	0.00000000002336343593	0.00000000000060780542
0.14000000000000001332	1.00000000000149569246	0.00019471215887754362	0.99980528784112254748	0.00000095634747726261	0.00000000000010084461	0.21734982328153770736	0.00000000002831599248	0.00000000000074938538
0.14499999999999999001	1.00000000000148903112	0.00020876826719887288	0.99979123173280104453	0.00000110015503237500	0.00000000000013356314	0.23609639412306535067	0.00000000003414023582	0.00000000000092008656
0.14999999999999999445	1.00000000000148059343	0.00022330330442706163	0.99977669669557278631	0.00000125956669745091	0.00000000000017520720	0.25401649359253120064	0.00000000004094233729	0.00000000000112479824
